nombre,pais,provincia,departamento,canthab
Colonia Bremen,Argentina,14,Unión,166
Colonia Buchanand,Argentina,30,Federación,
Colonia Buen Retiro,Argentina,18,Monte Caseros,
Colonia Buey Muerto,Argentina,86,Robles,
Colonia Cabeza De Buey,Argentina,22,General Güemes,
Colonia Cabral Cue,Argentina,22,Bermejo,
Colonia Cakuy,Argentina,34,Patiño,
Colonia Calzada,Argentina,74,Gobernador Dupuy,
Colonia Campo Consejo,Argentina,82,Vera,
Colonia Campo E Banco,Argentina,22,Fray Justo Santa María De Oro,
Colonia Campo Grande,Argentina,18,Empedrado,
Colonia Campo Hermoso,Argentina,22,2 de Abril,
Colonia Campo Villafañe,Argentina,34,Pirané,3720
Colonia Cañada Rica,Argentina,82,Constitución,
Colonia Cancha Larga,Argentina,22,Bermejo,
Colonia Candelaria,Argentina,54,Candelaria,
Colonia Cantoni,Argentina,70,Pocito,
Colonia Capibari,Argentina,18,Monte Caseros,
Colonia Carlos Pelegrini,Argentina,6,Colón,
Colonia Carlos Pellegrini,Argentina,18,San Martín,683
Colonia Carolina,Argentina,18,Goya,288
Colonia Caroya,Argentina,14,Colón,13806
Colonia Catinzaco,Argentina,46,Chilecito,45
Colonia Catriel,Argentina,62,General Roca,
Colonia Cattaneo Cue,Argentina,34,Patiño,
Colonia Cazador,Argentina,54,San Ignacio,
Colonia Celina,Argentina,30,Paraná,
Colonia Cello,Argentina,82,Castellanos,128
Colonia Centenario,Argentina,18,Mercedes,
Colonia Centenario,Argentina,30,Paraná,
Colonia Cerveza Helada,Argentina,22,Comandante Fernández,
Colonia Cerveza Helada,Argentina,22,O'higgins,
Colonia Chapadmalal,Argentina,6,General Pueyrredón,1323
Colonia Chaviyu,Argentina,30,Federación,
Colonia Chica,Argentina,42,Puelén,
Colonia Chimiray,Argentina,18,Ituzaingó,
Colonia Chingolo,Argentina,86,Robles,
Colonia Chocori,Argentina,62,Conesa,
Colonia Choromoro,Argentina,90,Trancas,
Colonia Chubut,Argentina,26,Gaiman,
Colonia Columbus,Argentina,14,Juárez Celman,
Colonia Coreana,Argentina,86,Jiménez,
Colonia Coronel Dorrego,Argentina,22,Libertador General San Martín,
Colonia Coronel Saavedra,Argentina,22,25 De Mayo,
Colonia Costa Palmar,Argentina,34,Pirané,
Colonia Coyunda,Argentina,14,San Justo,
Colonia Crespo,Argentina,30,Paraná,
Colonia Danesa,Argentina,14,Unión,
Colonia De Vélez,Argentina,14,Río Segundo,
Colonia Del 36,Argentina,82,General Obligado,
Colonia Del Carmen,Argentina,50,Lavalle,
Colonia Del Valle,Argentina,10,Capayán,543
Colonia Deolina Correa,Argentina,70,25 De Mayo,
Colonia Devoto,Argentina,42,Utracán,
Colonia Dolores,Argentina,82,San Justo,457
Colonia Domingo Faustino Sarmiento,Argentina,70,Rawson,
Colonia Domingo Matheu,Argentina,22,O'higgins,
Colonia Doña Mariana,Argentina,82,Vera,
Colonia Dora,Argentina,86,Avellaneda,2406
Colonia Dos Hermanos,Argentina,14,San Justo,
Colonia Dos Rosas,Argentina,82,San Cristóbal,
Colonia Dos Vías,Argentina,18,Monte Caseros,
Colonia Durán,Argentina,82,San Javier,139
Colonia Echeverría,Argentina,18,Lavalle,
Colonia El 20,Argentina,86,Avellaneda,
Colonia El 25,Argentina,82,General Obligado,
Colonia El 94,Argentina,82,San Javier,
Colonia El Alazán,Argentina,22,General Güemes,
Colonia El Amargo,Argentina,82,9 De Julio,
Colonia El Bellaco,Argentina,82,San Cristóbal,
Colonia El Capullo,Argentina,86,General Taboada,
Colonia El Carmen,Argentina,14,Río Cuarto,
Colonia El Catorce,Argentina,34,Patiño,
Colonia El Central,Argentina,50,San Martín,
Colonia El Cerrito,Argentina,34,Laishi,
Colonia El Chaja,Argentina,14,Marcos Juárez,
Colonia El Ciervo,Argentina,22,Libertador General San Martín,
Colonia El Cisco,Argentina,46,General Belgrano,
Colonia El Cisne,Argentina,82,Castellanos,
Colonia El Cuadrado,Argentina,82,9 De Julio,
Colonia El Curundú,Argentina,22,Presidente De La Plaza,
Colonia El Curupi,Argentina,22,Fray Justo Santa María De Oro,
Colonia El Fiscal,Argentina,22,Libertador General San Martín,
Colonia El Gato,Argentina,34,Pirané,
Colonia El Mate,Argentina,82,9 De Julio,
Colonia El Medanito,Argentina,70,Rawson,7782
Colonia El Olvido,Argentina,34,Pirané,
Colonia El Pantanoso,Argentina,30,Uruguay,
Colonia El Paraisal,Argentina,22,Quitilipi,
Colonia El Pirincho,Argentina,82,9 De Julio,
Colonia El Porvenir,Argentina,22,12 De Octubre,
Colonia El Porvenir,Argentina,6,General Arenales,
Colonia El Porvenir,Argentina,18,Goya,
Colonia El Progreso,Argentina,18,Goya,
Colonia El Regimiento,Argentina,22,Independencia,
Colonia El Retamo,Argentina,6,Balcarce,
Colonia El Retiro,Argentina,14,General Roca,
Colonia El Saltito,Argentina,54,25 De Mayo,
Colonia El Sauzal,Argentina,42,Puelén,
Colonia El Simbolar,Argentina,86,Robles,3834
Colonia El Sombrerito,Argentina,82,General Obligado,
Colonia El Sostén,Argentina,6,Villarino,
Colonia El Timbo,Argentina,82,General Obligado,
Colonia El Veinticinco,Argentina,14,Unión,
Colonia Elisa,Argentina,22,Sargento Cabral,3085
Colonia Ensanche Sauce,Argentina,30,Federación,127
Colonia Escriña,Argentina,30,Gualeguaychú,
Colonia España,Argentina,86,Moreno,
Colonia Esperanza,Argentina,22,Libertador General San Martín,
Colonia Esperanza,Argentina,34,Pirané,
Colonia Estancia 3 De Febrero,Argentina,30,La Paz,
Colonia Estrella,Argentina,50,Lavalle,
Colonia Federal,Argentina,30,Federal,
Colonia Ferrando,Argentina,30,Federación,
Colonia Fiorencia,Argentina,22,San Fernando,
Colonia Fiscal D.f.sarmiento,Argentina,70,Sarmiento,589
Colonia Flores,Argentina,30,Federación,
Colonia Formosa,Argentina,34,Formosa,
Colonia Fortín El Tordillo,Argentina,6,Daireaux,
Colonia Fortín Olavarría,Argentina,6,Rivadavia,
Colonia Fortín Potrero,Argentina,22,Mayor Luis J. Fontana,
Colonia Fortuni,Argentina,22,General Güemes,
Colonia Francisco Javier Muñíz,Argentina,34,Patiño,
Colonia Fraser,Argentina,30,Federación,
Colonia Freitas,Argentina,30,Federación,
Colonia Gallegos,Argentina,30,Federación,
Colonia Gallegos,Argentina,30,Federal,
Colonia Garabi,Argentina,18,Santo Tomé,
Colonia Garbino,Argentina,30,Gualeguaychú,
Colonia Garibaldi,Argentina,14,Marcos Juárez,
Colonia Garzón,Argentina,14,Tercero Arriba,
Colonia Gatusso,Argentina,18,San Roque,
Colonia General Arenales,Argentina,22,25 De Mayo,
Colonia General Campos,Argentina,30,San Salvador,
Colonia General Lamadrid,Argentina,22,25 De Mayo,
Colonia General Lavalle,Argentina,22,Chacabuco,
Colonia General Paz,Argentina,22,Quitilipi,
Colonia General Urquiza,Argentina,22,O'higgins,
Colonia General Urquiza,Argentina,30,Uruguay,
Colonia Gisela,Argentina,54,San Ignacio,
Colonia Gloria,Argentina,30,Federación,
Colonia Gobernador Basavilbaso,Argentina,30,Gualeguaychú,
Colonia Gobierno,Argentina,18,Concepción,
Colonia Gola,Argentina,82,General Obligado,
Colonia Grane,Argentina,30,Gualeguaychú,
Colonia Guadalupe,Argentina,82,General Obligado,
Colonia Gualeguaycito,Argentina,30,Federación,
Colonia Guaraní,Argentina,54,San Javier,
Colonia Hinojo,Argentina,6,Olavarría,963
Colonia Hogar,Argentina,6,Benito Juárez,
Colonia Hogar,Argentina,14,Totoral,
Colonia Hughes,Argentina,30,Colón,60
Colonia Indigena,Argentina,22,Libertador General San Martín,
Colonia Indigena Lote Ocho,Argentina,22,General Güemes,
Colonia Isla Alta,Argentina,18,Bella Vista,
Colonia Isla Azul,Argentina,34,Pilagás,
Colonia Isla Sola,Argentina,34,Patiño,
Colonia Isleta,Argentina,14,San Justo,
Colonia Italia,Argentina,50,Lavalle,
Colonia Italiana,Argentina,30,Gualeguaychú,
Colonia Italiana,Argentina,14,Marcos Juarez,450
Colonia Ituzaingó,Argentina,34,Formosa,
Colonia Ituzaingó,Argentina,18,Ituzaingó,
Colonia Jacaranda,Argentina,22,2 de Abril,
Colonia Jacobo Fink,Argentina,18,Concepción,
Colonia Jaime,Argentina,86,Robles,
Colonia Japonesa,Argentina,54,San Ignacio,
Colonia José Marmol,Argentina,22,Independencia,
Colonia Josefa,Argentina,62,Avellaneda,
Colonia Josefína,Argentina,14,Río Cuarto,
Colonia Juan Bautista  Alberdi,Argentina,34,Patiño,
Colonia Juan Bautista Alberdi,Argentina,34,Patiño,
Colonia Juan Bautista Cabral,Argentina,18,Saladas,
Colonia Juan De Garay,Argentina,6,Necochea,
Colonia Juan José Castelli,Argentina,22,General Güemes,
Colonia Juan José Paso,Argentina,22,Mayor Luis J. Fontana,
Colonia Juárez Celman,Argentina,14,Marcos Juárez,
Colonia Julia Y Echarren,Argentina,62,Pichi Mahuida,917
Colonia Justo José De Urquiza,Argentina,30,Concordia,
Colonia Kaa - Guazú,Argentina,54,Leandro N. Alem,
Colonia Km 142,Argentina,34,Pirané,
Colonia Km 503,Argentina,34,Patiño,
Colonia La Adelina,Argentina,30,Colón,
Colonia La Agraria,Argentina,82,Constitución,
Colonia La Amalia,Argentina,14,Presidente Roque Sáenz PeÑa,
Colonia La Angelita,Argentina,82,Vera,
Colonia La Argentina,Argentina,30,Federación,69
Colonia La Argentina,Argentina,22,General Güemes,
Colonia La Argentina,Argentina,42,Trenel,
Colonia La Avanzada,Argentina,22,Mayor Luis J. Fontana,
Colonia La Bajada,Argentina,86,Alberdi,
Colonia La Bonita,Argentina,34,Patiño,
Colonia La Brava,Argentina,34,Patiño,
Colonia La Británica,Argentina,82,General Obligado,
Colonia La Camila,Argentina,82,San Justo,
Colonia La Cañada,Argentina,14,General Roca,
Colonia La Carlina,Argentina,14,Unión,
Colonia La Carlota,Argentina,42,Capital,
Colonia La Celia,Argentina,82,General Obligado,
Colonia La Chiquita,Argentina,22,Comandante Fernández,
Colonia La Clara,Argentina,82,San Cristóbal,
Colonia La Concordia,Argentina,14,Unión,
Colonia La Dificultad,Argentina,22,Sargento Cabral,
Colonia La Disciplina,Argentina,34,Pirané,
Colonia La Eloisa,Argentina,82,Constitución,
Colonia La Entrerriana,Argentina,22,Libertador General San Martín,
Colonia La Florida,Argentina,30,Federación,
Colonia La Florida Chico,Argentina,22,General Güemes,
Colonia La Florida Grande,Argentina,22,General Güemes,
Colonia La Gama,Argentina,30,Paraná,
Colonia La Hiedra,Argentina,82,9 De Julio,
Colonia La Himalaya,Argentina,6,Saavedra,
Colonia La Hosca,Argentina,82,San Justo,
Colonia La Ines,Argentina,82,General López,
Colonia La Juanita,Argentina,14,Marcos Juárez,
Colonia La Juanita,Argentina,34,Patiño,
Colonia La Libertad,Argentina,86,General Taboada,
Colonia La Lila,Argentina,30,Federal,
Colonia La Llave,Argentina,30,Nogoyá,
Colonia La Lola,Argentina,82,General Obligado,
Colonia La Lola,Argentina,34,Patiño,
Colonia La Marta,Argentina,30,Federal,
Colonia La Matanza,Argentina,22,Maipú,
Colonia La Matilde,Argentina,30,Colón,
Colonia La Noria,Argentina,42,Guatraché,
Colonia La Pastoril,Argentina,42,Chalileo,
Colonia La Piedra,Argentina,6,Carlos Casares,
Colonia La Potasa,Argentina,82,General Obligado,
Colonia La Reforma,Argentina,6,Puán,
Colonia La Reserva,Argentina,82,General Obligado,
Colonia La Rural,Argentina,6,9 De Julio,
Colonia La Solitaria,Argentina,30,Gualeguaychú,
Colonia La Tambora,Argentina,22,Quitilipi,
Colonia La Tigra,Argentina,6,Colón,
Colonia La Tigra,Argentina,6,Puán,
Colonia La Virginia,Argentina,90,Burruyacú,
Colonia Laguna De Los,Argentina,6,General Pueyrredón,
Colonia Lapín,Argentina,6,Adolfo Alsina,
Colonia Las Avispas,Argentina,22,Mayor Luis J. Fontana,
Colonia Las Catalinas,Argentina,82,General Obligado,
Colonia Las Catalinas,Argentina,82,San Javier,
Colonia Las Claritas,Argentina,82,General Obligado,
Colonia Las Cuatro Esquinas,Argentina,14,Río Primero,83
Colonia Las Garzas,Argentina,82,General Obligado,
Colonia Las Golondrinas,Argentina,22,Mayor Luis J. Fontana,
Colonia Las Mercedes,Argentina,6,General Arenales,
Colonia Las Mercedes,Argentina,34,Pirané,
Colonia Las Mercedes,Argentina,22,San Fernando,
Colonia Las Quinientas,Argentina,82,9 De Julio,
Colonia Las Rosas,Argentina,50,Tunuyán,945
Colonia Las Tres Puertas,Argentina,22,Fray Justo Santa María De Oro,
Colonia Laure,Argentina,62,Avellaneda,
Colonia Laurel,Argentina,18,San Roque,
Colonia Libanesa,Argentina,86,Avellaneda,
Colonia Libertad,Argentina,30,Federación,
Colonia Libertad,Argentina,18,Monte Caseros,544
Colonia Liebig,Argentina,18,Ituzaingó,
Colonia Liebig's,Argentina,18,Ituzaingó,2194
Colonia Litteri,Argentina,18,San Cosme,
Colonia López,Argentina,82,San Jerónimo,
Colonia Los Galpones,Argentina,82,Vera,
Colonia Los Leones,Argentina,82,Constitución,
Colonia Los Mochuelos,Argentina,30,Gualeguaychú,
Colonia Los Quirquinchos,Argentina,34,Patiño,
Colonia Los Ranqueles,Argentina,14,General San Martín,
Colonia Los Tres Reyes,Argentina,34,Patiño,
Colonia Los Valencianos,Argentina,46,General Juan F. Quiroga,
Colonia Los Valencianos,Argentina,70,Valle Fértil,
Colonia M.ugarte,Argentina,22,12 De Octubre,
Colonia Madariaga,Argentina,18,Concepción,
Colonia Maizales,Argentina,14,Marcos Juárez,
Colonia Mal Abrigo,Argentina,18,San Roque,
Colonia Malarín,Argentina,30,Villaguay,
Colonia Malbertina,Argentina,14,San Justo,
Colonia Malman,Argentina,82,San Cristóbal,
Colonia Mansilla,Argentina,30,Tala,
Colonia Margarita,Argentina,82,Castellanos,239
Colonia María Luisa,Argentina,86,Banda,
Colonia María Manuela,Argentina,14,Marcos Juárez,
Colonia María Teresa,Argentina,62,Conesa,
Colonia Mariano Moreno,Argentina,22,O'higgins,
Colonia Mariano Moreno,Argentina,6,Tandil,
Colonia Mariano Sarratea,Argentina,22,Independencia,
Colonia Marina,Argentina,14,San Justo,934
Colonia Martín Fierro,Argentina,6,Rauch,
Colonia Martín Fierro,Argentina,6,Trenque Lauquen,
Colonia Marucha,Argentina,18,Goya,
Colonia Maua,Argentina,82,Castellanos,
Colonia Mauricio,Argentina,6,Carlos Casares,20
Colonia Máximo Castro,Argentina,30,La Paz,
Colonia Mayo-Barrio la Milagrosa,Argentina,90,Cruz Alta,782
Colonia Médici,Argentina,82,Iriondo,23
Colonia Mendiguren,Argentina,14,Marcos Juárez,
Colonia Merou,Argentina,30,Paraná,
Colonia Minicuchi,Argentina,82,9 De Julio,
Colonia Miraflores,Argentina,22,General Güemes,
Colonia Misión Tacaagle,Argentina,34,Pilagás,
Colonia Mistolito,Argentina,86,Alberdi,
Colonia Mocoreta,Argentina,18,Monte Caseros,
Colonia Molles,Argentina,14,Marcos Juárez,
Colonia Montaña,Argentina,18,San Miguel,
Colonia Monte Oscuridad,Argentina,82,San Cristóbal,
Colonia Monte Quemado,Argentina,22,General Güemes,
Colonia Montes Grandes,Argentina,14,Unión,
Colonia Moreno,Argentina,14,Marcos Juárez,
Colonia Morley,Argentina,30,Federación,
Colonia Moschen,Argentina,82,General Obligado,
Colonia Muro,Argentina,14,General Roca,
Colonia Murua,Argentina,34,Patiño,
Colonia Naranjito,Argentina,54,San Ignacio,
Colonia Naveira,Argentina,42,Catriló,
Colonia Nicanor,Argentina,82,General Obligado,
Colonia Nievas,Argentina,6,Olavarría,14
Colonia Norte,Argentina,50,Santa Rosa,
Colonia Nro 16,Argentina,90,Cruz Alta,
Colonia Nueva,Argentina,30,Paraná,
Colonia Nueva,Argentina,34,Patiño,
Colonia Nueva Alemania,Argentina,30,Villaguay,
Colonia Nueva Coneta,Argentina,10,Capayán,1497
Colonia Nueva Habana,Argentina,18,Concepción,
Colonia Oficial,Argentina,30,La Paz,
Colonia Oficial De Empedrado,Argentina,18,Empedrado,
Colonia Oro Verde,Argentina,54,Libertador General San Martín,
Colonia Ortiz De Ocampo,Argentina,46,General Ocampo,236
Colonia Otaño,Argentina,30,Federación,
Colonia Pairiri,Argentina,18,Curuzú Cuatiá,
Colonia Palmira,Argentina,22,San Fernando,
Colonia Pampa Alelal,Argentina,22,Maipú,
Colonia Pampa Bandera,Argentina,22,25 De Mayo,
Colonia Pampa Del Cielo,Argentina,22,9 De Julio,
Colonia Pampa Del Cinco,Argentina,22,Comandante Fernández,
Colonia Pampa Florida,Argentina,22,Comandante Fernández,
Colonia Pampa Tolosa,Argentina,22,General Güemes,
Colonia Pampa Vargas,Argentina,22,Maipu,
Colonia Pan De Azúcar,Argentina,70,Rawson,
Colonia Parera,Argentina,42,Rancul,
Colonia Pastoril,Argentina,34,Formosa,808
Colonia Pastoril Cushamen,Argentina,26,Cushamen,
Colonia Peña,Argentina,30,Federación,103
Colonia Peñas Blancas,Argentina,62,General Roca,
Colonia Philippson,Argentina,6,Adolfo Alsina,
Colonia Pilotos,Argentina,82,General Obligado,
Colonia Pincen,Argentina,6,Puán,
Colonia Pinto,Argentina,86,Robles,
Colonia Polana,Argentina,54,San Ignacio,97
Colonia Popular,Argentina,22,Libertad,135
Colonia Potrero Norte,Argentina,34,Pirané,
Colonia Presidente Sarmiento,Argentina,14,Juárez Celman,
Colonia Presidente Yrigoyen,Argentina,22,Sargento Cabral,
Colonia Primavera,Argentina,34,Patiño,
Colonia Primavera,Argentina,54,San Pedro,
Colonia Progreso,Argentina,18,Bella Vista,
Colonia Progreso,Argentina,18,Goya,
Colonia Progreso,Argentina,14,Marcos Juarez,
Colonia Prosperidad,Argentina,14,San Justo,283
Colonia Quebrachales,Argentina,22,2 de Abril,
Colonia Quesada,Argentina,30,Colón,
Colonia R. Silva,Argentina,18,Saladas,
Colonia Racedo,Argentina,30,Federación,
Colonia Raices Norte,Argentina,18,Bella Vista,
Colonia Raquel,Argentina,82,Castellanos,101
Colonia Rasquín,Argentina,86,Banda,
Colonia Raver,Argentina,42,Utracán,
Colonia Reconquista,Argentina,34,Patiño,
Colonia Reig,Argentina,62,Pichi Mahuida,
Colonia Reina Margarita,Argentina,82,Castellanos,
Colonia RÍo Chico,Argentina,14,Colón,
Colonia Ripamontti,Argentina,82,San Cristóbal,
Colonia Rivadavia,Argentina,22,Comandante Fernández,
Colonia Rivadavia,Argentina,30,Paraná,
Colonia Rivarola,Argentina,34,Formosa,
Colonia Romana,Argentina,14,Ischilín,
Colonia Romang,Argentina,82,San Javier,
Colonia Romero,Argentina,18,General Paz,
Colonia Rosa,Argentina,82,San Cristóbal,466
Colonia Rosario,Argentina,30,Federación,
Colonia Rusa,Argentina,30,Nogoyá,
Colonia Sáenz Valiente,Argentina,30,Uruguay,
Colonia Sager,Argentina,82,San Javier,
Colonia San Adolfo,Argentina,6,Villarino,109
Colonia San Agustín,Argentina,6,Carlos Tejedor,
Colonia San Antonio,Argentina,30,Colón,
Colonia San Antonio,Argentina,22,General Güemes,
Colonia San Bartolome,Argentina,14,San Justo,1104
Colonia San Bernardo,Argentina,34,Patiño,
Colonia San Blas,Argentina,34,Pilagás,
Colonia San Enrique,Argentina,6,Villarino,
Colonia San Francisco,Argentina,30,Colón,
Colonia San Francisco,Argentina,6,Rivadavia,
Colonia San Gabino,Argentina,82,9 De Julio,
Colonia San Guillermo,Argentina,30,Federal,
Colonia San Gustavo,Argentina,30,La Paz,
Colonia San Isidro,Argentina,30,Federal,
Colonia San Isidro,Argentina,34,Patiño,
Colonia San Javier,Argentina,82,San Javier,
Colonia San Jorge,Argentina,86,General Taboada,
Colonia San José,Argentina,22,12 De Octubre,
Colonia San José,Argentina,54,Apóstoles,
Colonia San José,Argentina,18,Lavalle,
Colonia San José,Argentina,34,Patiño,
Colonia San José,Argentina,42,Quemu Quemú,45
Colonia San José,Argentina,14,Santa María,
Colonia San José,Argentina,38,Tilcara,236
Colonia San Juan,Argentina,86,Figueroa,178
Colonia San Juan,Argentina,30,Nogoyá,
Colonia San Juan,Argentina,34,Patiño,
Colonia San Lorenzo,Argentina,30,Federal,
Colonia San Lorenzo,Argentina,22,General Belgrano,
Colonia San Martín,Argentina,6,Balcarce,
Colonia San Martín,Argentina,6,General Arenales,
Colonia San Martín,Argentina,6,Saavedra,137
Colonia San Martín,Argentina,18,San Miguel,
Colonia San Miguel,Argentina,6,Olavarría,588
Colonia San Miguel Arcángel,Argentina,6,Adolfo Alsina,649
Colonia San Pablo,Argentina,34,Patiño,
Colonia San Pascual,Argentina,30,Concordia,
Colonia San Pedro,Argentina,6,Saavedra,
Colonia San Pedro,Argentina,14,San Justo,27
Colonia San Pedro,Argentina,54,San Pedro,
Colonia San Rafael,Argentina,14,San Justo,
Colonia San Ricardo (Est. Irierte),Argentina,6,General Pinto,809
Colonia San Urbano,Argentina,6,Daireaux,
Colonia San Vicente Nro 4,Argentina,30,Villaguay,
Colonia San Vicente Nro 6,Argentina,30,Villaguay,
Colonia Santa Bárbara,Argentina,18,San Miguel,
Colonia Santa Catalina,Argentina,14,Tercero Arriba,
Colonia Santa Celia,Argentina,30,Gualeguaychú,
Colonia Santa Clara,Argentina,30,Gualeguaychú,
Colonia Santa Clara,Argentina,14,Juarez Celman,
Colonia Santa Elena,Argentina,86,Banda,
Colonia Santa Elena,Argentina,82,San Cristóbal,
Colonia Santa Gregoria,Argentina,62,Avellaneda,
Colonia Santa Marcelina,Argentina,30,Federal,
Colonia Santa María,Argentina,14,San Justo,32
Colonia Santa María,Argentina,42,Utracan,284
Colonia Santa Rosa,Argentina,30,Federal,
Colonia Santa Rosa,Argentina,66,Orán,13399
Colonia Santa Rosa,Argentina,34,Pilagás,
Colonia Santa Rosa,Argentina,6,Puán,
Colonia Santos Lugares,Argentina,22,Libertador General San Martín,
Colonia Sarmiento,Argentina,34,Patiño,156
Colonia Sauce,Argentina,30,Federación,
Colonia Segovia,Argentina,50,Guaymallén,3229
Colonia Seis De Septiembre,Argentina,86,Juan Felipe Ibarra,
Colonia Seré,Argentina,6,Carlos Tejedor,641
Colonia Siegel,Argentina,86,Sarmiento,
Colonia Sierra Chica,Argentina,6,Olavarría,
Colonia Siete Quebrachos,Argentina,34,Patiño,
Colonia Silvica,Argentina,70,Sarmiento,
Colonia Speroni,Argentina,18,San Roque,
Colonia Suiza,Argentina,62,Bariloche,86
Colonia Sur,Argentina,50,Santa Rosa,
Colonia Taboada,Argentina,30,La Paz,
Colonia Tacuarí,Argentina,22,San Fernando,
Colonia Tajerey,Argentina,34,Patiño,
Colonia Tatacua,Argentina,18,Concepción,
Colonia Tatane,Argentina,34,Patiño,
Colonia Tinco,Argentina,86,Río Hondo,787
Colonia Tío Domingo,Argentina,6,General Juan Madariaga,
Colonia Tirolesa,Argentina,14,Colón,685
Colonia Tohue,Argentina,34,Laishi,
Colonia Totorillas,Argentina,86,Figueroa,
Colonia Traicó,Argentina,6,Villarino,
Colonia Tres Algarrobos,Argentina,6,Carlos Tejedor,
Colonia Tres Horquetas,Argentina,34,Formosa,
Colonia Tres Isletas,Argentina,82,General Obligado,
